id,entity1_id,entity2_id,start_date,end_date,is_current,category_id,url,is_board,is_executive,amount,label_for_entity1,label_for_entity2,entity1_name,entity2_name,category
1224844,159358,253824,1947-00-00,,,4,https://littlesis.org/relationships/1224844,,,,half-brother,half-sister,Gloria Macapagal-Arroyo,Arturo Macapagal,Family
1224839,159358,253820,,,,2,https://littlesis.org/relationships/1224839,,,,"BS, Commerce","BS, Commerce",Gloria Macapagal-Arroyo,Assumption College,Education
811077,159358,33328,,,,3,https://littlesis.org/relationships/811077,,,,Member,Member,Gloria Macapagal-Arroyo,Clinton Global Initiative,Membership
1224835,253813,159358,1947-00-00,,,4,https://littlesis.org/relationships/1224835,,,,daughter,father,Diosdado Pangan Macapagal,Gloria Macapagal-Arroyo,Family
1224836,159358,15196,1966-00-00,1968-00-00,,2,https://littlesis.org/relationships/1224836,,,,Undergraduate,Undergraduate,Gloria Macapagal-Arroyo,Georgetown University,Education
1224837,159358,253819,1968-00-00,,,4,https://littlesis.org/relationships/1224837,,,,husband,wife,Gloria Macapagal-Arroyo,Jose Miguel Arroyo,Family
1224840,159358,253821,2001-01-20,2010-06-30,,1,https://littlesis.org/relationships/1224840,,true,,President,President,Gloria Macapagal-Arroyo,Republic of the Philippines,Position
1224841,159358,253821,1998-07-00,2001-00-00,,1,https://littlesis.org/relationships/1224841,,true,,Vice president,Vice president,Gloria Macapagal-Arroyo,Republic of the Philippines,Position
1224838,159358,95581,,,,2,https://littlesis.org/relationships/1224838,,,,"Doctorate, Economics","Doctorate, Economics",Gloria Macapagal-Arroyo,University of the Philippines,Education
