id,entity1_id,entity2_id,start_date,end_date,is_current,category_id,url,is_board,is_executive,amount,label_for_entity1,label_for_entity2,entity1_name,entity2_name,category
257389,51181,29475,2000-00-00,2000-00-00,,5,https://littlesis.org/relationships/257389,,,500,1 contribution · 500 USD,1 contribution · 500 USD,Anne M Finucane,Richard A Licht,Donation/Grant
257384,51181,13496,2000-00-00,2008-00-00,,5,https://littlesis.org/relationships/257384,,,1250,"2 contributions · 1,250 USD","2 contributions · 1,250 USD",Anne M Finucane,Richard Neal,Donation/Grant
282734,51181,37841,,,,8,https://littlesis.org/relationships/282734,,,,said to be close to,said to be close to,Anne M Finucane,Sheila Bair,Social
1366556,51181,32816,2016-08-23,2016-08-23,,5,https://littlesis.org/relationships/1366556,,,365,1 contribution · 365 USD,1 contribution · 365 USD,Anne M Finucane,South Dakota Democratic Party,Donation/Grant
282337,51181,39833,,,true,1,https://littlesis.org/relationships/282337,true,,,Board Member,Board Member,Anne M Finucane,Special Olympics,Position
257374,51181,13375,2000-00-00,2006-00-00,,5,https://littlesis.org/relationships/257374,,,4900,"3 contributions · 4,900 USD","3 contributions · 4,900 USD",Anne M Finucane,Ted Kennedy,Donation/Grant
1366546,51181,31513,2016-08-23,2016-08-23,,5,https://littlesis.org/relationships/1366546,,,365,1 contribution · 365 USD,1 contribution · 365 USD,Anne M Finucane,Tennessee Democratic Party,Donation/Grant
1366544,51181,31719,2016-08-23,2016-08-23,,5,https://littlesis.org/relationships/1366544,,,365,1 contribution · 365 USD,1 contribution · 365 USD,Anne M Finucane,Texas Democratic Party,Donation/Grant
282341,51181,68385,,,true,1,https://littlesis.org/relationships/282341,true,,,Board Member,Board Member,Anne M Finucane,The American Ireland Fund,Position
257376,51181,13166,2005-00-00,2005-00-00,,5,https://littlesis.org/relationships/257376,,,4000,"2 contributions · 4,000 USD","2 contributions · 4,000 USD",Anne M Finucane,Tom Carper,Donation/Grant
378898,51181,34232,,,false,2,https://littlesis.org/relationships/378898,,,,"BA, English","BA, English",Anne M Finucane,University of New Hampshire,Education
1366545,51181,45621,2016-08-23,2016-08-23,,5,https://littlesis.org/relationships/1366545,,,365,1 contribution · 365 USD,1 contribution · 365 USD,Anne M Finucane,Utah State Democratic Committee,Donation/Grant
1366555,51181,43852,2016-08-23,2016-08-23,,5,https://littlesis.org/relationships/1366555,,,365,1 contribution · 365 USD,1 contribution · 365 USD,Anne M Finucane,WY Democratic State Central Committee,Donation/Grant
