id,entity1_id,entity2_id,start_date,end_date,is_current,category_id,url,is_board,is_executive,amount,label_for_entity1,label_for_entity2,entity1_name,entity2_name,category
1411240,300225,261779,,,,1,https://littlesis.org/relationships/1411240,,,,Bestuurder(s) (RvB),Bestuurder(s) (RvB),Anne Marie-Alice Lauvergeon,Airbus Group SE,Position
1411239,300225,76,,,,1,https://littlesis.org/relationships/1411239,,,,Director (Board of Directors);  Member (Public Responsibility Committee),Director (Board of Directors);  Member (Public Responsibility Committee),Anne Marie-Alice Lauvergeon,American Express Company,Position
1411245,300225,284051,2016-00-00,,,1,https://littlesis.org/relationships/1411245,,,,Director,Director,Anne Marie-Alice Lauvergeon,Koc Holding Anonim Sirketi,Position
1411241,300225,283498,,,,1,https://littlesis.org/relationships/1411241,,,,Independent Non-Executive Director (Board of Directors),Independent Non-Executive Director (Board of Directors),Anne Marie-Alice Lauvergeon,Rio Tinto Limited,Position
1411243,300225,119230,,,,1,https://littlesis.org/relationships/1411243,,,,Director (Occupation: Entrepreneur),Director (Occupation: Entrepreneur),Anne Marie-Alice Lauvergeon,Rio Tinto Plc,Position
1411246,300225,284075,2016-00-00,,,1,https://littlesis.org/relationships/1411246,,,,Committee Chair (Director),Committee Chair (Director),Anne Marie-Alice Lauvergeon,Suez S.a.,Position
1411244,300225,283761,,2015-00-00,,1,https://littlesis.org/relationships/1411244,,,,Independent Director (Board of Directors),Independent Director (Board of Directors),Anne Marie-Alice Lauvergeon,Total Marketing Services,Position
1411242,300225,76799,,,,1,https://littlesis.org/relationships/1411242,,,,Independent Director (Board of Directors),Independent Director (Board of Directors),Anne Marie-Alice Lauvergeon,TOTAL SA,Position
