id,created_at,favorites,retweets,retweeted,source,text
1333898394557878273,2020-12-01 22:18:54,25,6,False,b'Twitter Web App',"b'38M people are living with HIV/AIDS and the coronavirus is at risk of displacing decades of progress in ending the crisis. Threats like AIDS cannot be solved by one sector alone, we need more companies to sign up and join the fight. #WorldAIDSDay https://t.co/a31KcR2LOH'"
1329894823785074688,2020-11-20 21:10:08,9,1,False,b'Twitter Web App',"b'Education opens the door for opportunity \xe2\x80\x93 and this year 50,000 women will be pursing their entrepreneurship certificates at the @BofA_News Institute for Women\xe2\x80\x99s Entrepreneurship at @Cornell. https://t.co/kFtS8j3ylx'"
1328058484349411328,2020-11-15 19:33:11,14,2,False,b'Twitter Web App',"b'Throughout their 33-year history, our #CDFI partner @BBIFFLORIDA has distributed nearly $50M in loans &amp; created upwards of 13K jobs. We\xe2\x80\x99re working with community leaders to build pathways to financial independence. https://t.co/6NvvbC5hVO https://t.co/KsAblxrNC4'"
1327247244446281728,2020-11-13 13:49:36,4,0,False,b'Twitter Web App',b'I always appreciate the chance to talk with @MelanneVerveer. https://t.co/ViPJLcTiP4'
1326324392616472578,2020-11-11 00:42:31,31,5,False,b'Twitter Web App',"b'If large companies put a fraction of their portfolios towards addressing #SDGs, real change can happen. Thank you @AmericasForum for inviting me to join the Responsible Capitalism panel this morning and giving this important conversation the platform it deserves. #IEFAOnline https://t.co/HCoJnhGcIL'"
1323309025811963907,2020-11-02 17:00:32,15,1,False,b'Twitter Web App',"b'Voting is one of the most important freedoms we can exercise as U.S. citizens, which is why it\xe2\x80\x99s so crucial that everyone has a plan and lets their voice be heard. https://t.co/AVRqubkexL'"
1321447205316775938,2020-10-28 13:42:19,16,0,False,b'Twitter Web App',b'Voting (in person or by mail) can be nerve-racking for people with learning differences. We owe it to the ones we love to have conversations about those anxieties and help work through them. #OurTimeOurVote #NDEAM #VOTE https://t.co/nmlIPfFXsq'
1317876032020582407,2020-10-18 17:11:45,2052,244,False,b'Twitter Web App',"b""If our work with @ToryBurchFdn, @CherieBlairFndn, &amp; a decade of @VitalVoices #GlobalAmbassadors Programs has taught us anything, it's that if you give women the right tools, they'll create measurable results for themselves, their businesses &amp; communities. https://t.co/205vG9IvhV"""
1317461057296805888,2020-10-17 13:42:47,18,4,False,b'Twitter Web App',"b'Following a decade-long partnership with @VitalVoices on our #GlobalAmbassadors Program, now is the time to reflect and celebrate all of our partnerships and progress to empower emerging women leaders across the globe. https://t.co/0aYsoiOSSC'"
1315421997812404226,2020-10-11 22:40:18,0,750,False,b'Twitter for iPhone',b'RT @UN_Women: Be the role model you wish you had growing up. Inspire the upcoming #GenerationEquality on #DayOfTheGirl. https://t.co/IUapfF\xe2\x80\xa6'
1312042032823767040,2020-10-02 14:49:31,15,3,False,b'Twitter Web App',"b'With responsible growth as the backbone of our organization, it\xe2\x80\x99s the guiding principle for all of our decision-making. It helps us lead with our teammates\xe2\x80\x99, clients\xe2\x80\x99 and communities\xe2\x80\x99 best interests in mind. https://t.co/pH7DQcnSl7'"
1311731534513102848,2020-10-01 18:15:43,28,2,False,b'Twitter Web App',"b'There are times in your career when you know you are surrounded by remarkable talent. This is one of those times for me. Congratulations to my @BofA_News colleagues, I am honored to be a part of your team. #MPWIB https://t.co/Im2x1hXVzz'"
1309631041250963457,2020-09-25 23:09:06,25,1,False,b'Twitter for iPhone',"b'Sustainable finance solutions must also drive investment in racial equality and economic opportunity. Today, we issued a $2 billion Equality Progress Sustainability Bond, which will help accelerate equality and sustainability efforts in the communities where it\xe2\x80\x99s needed most. https://t.co/68Q9QQQwNk'"
1309563810345357312,2020-09-25 18:41:57,18,0,False,b'Twitter for iPhone',"b'Thanks @CUREepilepsy &amp; founder Susan Axelrod for last night\xe2\x80\x99s virtual fundraiser hosted by @MikeBarnicle. The team raised $1.7M and special guests included: @EricChurchMusic, @NilsLofgren, @drsanjaygupta and my favorite, Julia Barnicle (@fitnessgirl227). https://t.co/dlB9CuFHnl https://t.co/uWf5uqQ6Rf'"
1308885116295544836,2020-09-23 21:45:04,73,19,False,b'Twitter Web App',"b""Directing capital towards the challenges we face will help make significant progress in addressing society\xe2\x80\x99s most pressing issues. Through @BofA_News' support of the #SustainableMarketsInitiative, we are one step closer. @RETV_SMI https://t.co/EyhZesegb8 https://t.co/0EQs6VWtqc"""
1308825798586118145,2020-09-23 17:49:21,81,20,False,b'Twitter for Advertisers (legacy)',"b'The @UN #SDGs provide a road map to better answer the question: what will it take to create a better world for us all? With #UNGA and #ClimateWeekNYC upon us, the public &amp; private sector must commit to act, to create a sustainable world for future generations.'"
1308435938268164096,2020-09-22 16:00:11,18,5,False,b'Twitter Web App',"b'Joined @WEF\xe2\x80\x99s ""Pathways for Economic Reset"" #sdi20 panel w/ @alanjope, @BradSmi, @flacqua, @zahidi, &amp; @ASteiner for a productive conversation on how we can build sustainable solutions to the health, social &amp; economic challenges of the coronavirus. https://t.co/sD2MVRmNpQ'"
1308153353059397632,2020-09-21 21:17:18,23,1,False,b'Twitter Web App',"b'This year, we deployed an additional $254M in capital &amp; $10M in grants to our #CDFI partners to support PPP efforts. It\xe2\x80\x99s our 25th year partnering w/CDFIs to make an impact in our communities. Thank you @FortuneMagazine for this recognition as we work together to #ChangeTheWorld. https://t.co/mD79b907XO'"
